Occurrence Date,Occurrence Hour,NIBRS Description,Offense Count,Premise
12/28/2018,7,Motor vehicle theft,1,"Parking Lot, Garage"
12/28/2018,7,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/28/2018,7,Shoplifting,1,Convenience Store
12/28/2018,7,Driving under the influence,1,"Highway, Road, Street, Alley"
12/28/2018,7,Trespass of real property,1,Convenience Store
12/28/2018,7,"Destruction, damage, vandalism",1,"Church, Synagogue, Temple"
12/28/2018,7,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,7,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,7,"Burglary, Breaking and Entering",1,Restaurant
12/28/2018,7,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,8,Forcible sodomy,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,Simple assault,2,"Commercial, Office Building"
12/28/2018,8,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,8,Drug equipment violations,1,"Highway, Road, Street, Alley"
12/28/2018,8,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,8,All other offenses,1,"Government, Public Building"
12/28/2018,8,Forcible sodomy,1,"Highway, Road, Street, Alley"
12/28/2018,8,Drug equipment violations,1,"Highway, Road, Street, Alley"
12/28/2018,8,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,8,All other offenses,1,"Commercial, Office Building"
12/28/2018,8,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,8,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,8,All other offenses,1,"Government, Public Building"
12/28/2018,8,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,Driving under the influence,1,"Highway, Road, Street, Alley"
12/28/2018,8,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/28/2018,8,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,8,Simple assault,1,"Parking Lot, Garage"
12/28/2018,8,All other offenses,1,"Parking Lot, Garage"
12/28/2018,8,Shoplifting,1,Convenience Store
12/28/2018,8,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,All other offenses,1,"Government, Public Building"
12/28/2018,8,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,8,"Credit card, ATM fraud",1,"Service, Gas Station"
12/28/2018,9,Forcible fondling,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,"Burglary, Breaking and Entering",1,Speciality Store
12/28/2018,9,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,9,All other offenses,1,"Drug Store, Doctors Office, Hospital"
12/28/2018,9,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/28/2018,9,Trespass of real property,1,"Hotel, Motel, ETC"
12/28/2018,9,Simple assault,1,Restaurant
12/28/2018,9,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,All other larceny,1,"Other, Unknown"
12/28/2018,9,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,All other offenses,1,Daycare Facility
12/28/2018,9,Robbery,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,9,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,"Credit card, ATM fraud",1,"Residence, Home (Includes Apartment)"
12/28/2018,9,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,9,Intimidation,1,"Highway, Road, Street, Alley"
12/28/2018,9,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/28/2018,9,Theft from motor vehicle,1,"Bank, Savings & Loan"
12/28/2018,9,All other offenses,1,"Bank, Savings & Loan"
12/28/2018,9,Forcible fondling,1,"Department, Discount Store"
12/28/2018,9,Intimidation,1,"Highway, Road, Street, Alley"
12/28/2018,9,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,9,All other larceny,1,"Other, Unknown"
12/28/2018,10,All other larceny,1,"Other, Unknown"
12/28/2018,10,All other larceny,1,"Other, Unknown"
12/28/2018,10,Embezzlement,1,"Department, Discount Store"
12/28/2018,10,"Credit card, ATM fraud",1,"Other, Unknown"
12/28/2018,10,"False pretenses, swindle",1,"Other, Unknown"
12/28/2018,10,Motor vehicle theft,1,"Commercial, Office Building"
12/28/2018,10,Drug equipment violations,1,"Other, Unknown"
12/28/2018,10,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,10,Drug equipment violations,1,"Highway, Road, Street, Alley"
12/28/2018,10,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,10,Simple assault,2,"Residence, Home (Includes Apartment)"
12/28/2018,10,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,10,"Credit card, ATM fraud",1,"Residence, Home (Includes Apartment)"
12/28/2018,10,Robbery,1,"Service, Gas Station"
12/28/2018,10,Intimidation,1,"Service, Gas Station"
12/28/2018,10,"Destruction, damage, vandalism",1,"Other, Unknown"
12/28/2018,10,Simple assault,2,"Highway, Road, Street, Alley"
12/28/2018,10,Theft from motor vehicle,1,"Other, Unknown"
12/28/2018,10,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,10,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,10,All other larceny,1,"Commercial, Office Building"
12/28/2018,10,Shoplifting,1,Speciality Store
12/28/2018,10,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,10,Theft from motor vehicle,1,Park/Playground
12/28/2018,10,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,10,Intimidation,1,Restaurant
12/28/2018,10,Theft from motor vehicle,1,"Hotel, Motel, ETC"
12/28/2018,11,Intimidation,1,"Highway, Road, Street, Alley"
12/28/2018,11,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,11,Simple assault,1,"Highway, Road, Street, Alley"
12/28/2018,11,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,11,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,11,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)"
12/28/2018,11,"Counterfeiting, forgery",1,"Department, Discount Store"
12/28/2018,11,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,11,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,11,Simple assault,2,"Residence, Home (Includes Apartment)"
12/28/2018,11,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,Robbery,1,"Parking Lot, Garage"
12/28/2018,11,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,11,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,11,Intimidation,1,"Highway, Road, Street, Alley"
12/28/2018,12,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Credit card, ATM fraud",1,"Other, Unknown"
12/28/2018,12,"Credit card, ATM fraud",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Impersonation,1,"Bank, Savings & Loan"
12/28/2018,12,Identify theft,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Credit card, ATM fraud",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Aggravated Assault,4,"Highway, Road, Street, Alley"
12/28/2018,12,All other larceny,1,"Parking Lot, Garage"
12/28/2018,12,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Trespass of real property,1,"Airplane, Bus,Train Terminal"
12/28/2018,12,Shoplifting,1,Speciality Store
12/28/2018,12,Theft from motor vehicle,1,"Other, Unknown"
12/28/2018,12,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,12,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,All other offenses,1,"Parking Lot, Garage"
12/28/2018,12,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Family offenses, no violence",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,Aggravated Assault,2,Restaurant
12/28/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,12,Intimidation,1,"Commercial, Office Building"
12/28/2018,12,"Family offenses, no violence",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Counterfeiting, forgery",1,"Commercial, Office Building"
12/28/2018,12,"Destruction, damage, vandalism",1,Speciality Store
12/28/2018,12,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,12,Identify theft,1,"Other, Unknown"
12/28/2018,12,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/28/2018,12,Theft from motor vehicle,1,Shopping Mall
12/28/2018,12,All other larceny,1,Restaurant
12/28/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,12,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/28/2018,12,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,12,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,13,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,13,All other offenses,1,"Parking Lot, Garage"
12/28/2018,13,All other offenses,1,Restaurant
12/28/2018,13,All other offenses,1,Restaurant
12/28/2018,13,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/28/2018,13,All other offenses,1,"Other, Unknown"
12/28/2018,13,Shoplifting,1,"Department, Discount Store"
12/28/2018,13,Aggravated Assault,1,"Highway, Road, Street, Alley"
12/28/2018,13,Simple assault,1,"Service, Gas Station"
12/28/2018,13,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,13,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,13,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,13,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,13,Robbery,1,"Commercial, Office Building"
12/28/2018,13,Simple assault,1,"Commercial, Office Building"
12/28/2018,13,Shoplifting,1,"Department, Discount Store"
12/28/2018,13,"Destruction, damage, vandalism",1,"Service, Gas Station"
12/28/2018,13,"False pretenses, swindle",1,"Service, Gas Station"
12/28/2018,13,All other offenses,1,"Bank, Savings & Loan"
12/28/2018,13,Theft from building,1,"Church, Synagogue, Temple"
12/28/2018,13,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,13,Shoplifting,1,Speciality Store
12/28/2018,13,Theft from building,1,Restaurant
12/28/2018,13,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/28/2018,13,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,13,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,13,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,13,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)"
12/28/2018,13,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,14,All other larceny,1,"Other, Unknown"
12/28/2018,14,"Destruction, damage, vandalism",1,"Other, Unknown"
12/28/2018,14,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Shoplifting,1,"Drug Store, Doctors Office, Hospital"
12/28/2018,14,"Counterfeiting, forgery",1,Convenience Store
12/28/2018,14,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Identify theft,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Shoplifting,1,Speciality Store
12/28/2018,14,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,14,Shoplifting,1,"Grocery, Supermarket"
12/28/2018,14,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,14,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,14,"False pretenses, swindle",1,Auto Dealership New/Used
12/28/2018,14,Motor vehicle theft,1,Auto Dealership New/Used
12/28/2018,14,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Shoplifting,1,Speciality Store
12/28/2018,14,Simple assault,3,"Parking Lot, Garage"
12/28/2018,14,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,14,Disorderly conduct,1,"Parking Lot, Garage"
12/28/2018,14,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,14,All other larceny,1,"Other, Unknown"
12/28/2018,14,Motor vehicle theft,1,"Parking Lot, Garage"
12/28/2018,14,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/28/2018,14,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,14,Weapon law violations,1,"Highway, Road, Street, Alley"
12/28/2018,14,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,14,All other larceny,1,"Other, Unknown"
12/28/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Shoplifting,1,Shopping Mall
12/28/2018,15,All other larceny,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Shoplifting,1,"Department, Discount Store"
12/28/2018,15,"Destruction, damage, vandalism",1,"Airplane, Bus,Train Terminal"
12/28/2018,15,Drunkenness,1,"Airplane, Bus,Train Terminal"
12/28/2018,15,Animal Cruelty,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Simple assault,2,"Residence, Home (Includes Apartment)"
12/28/2018,15,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Simple assault,1,"Parking Lot, Garage"
12/28/2018,15,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Simple assault,1,"Hotel, Motel, ETC"
12/28/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,15,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,15,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/28/2018,15,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,15,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/28/2018,15,Theft from building,1,"Commercial, Office Building"
12/28/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,15,All other larceny,1,"Grocery, Supermarket"
12/28/2018,15,"Credit card, ATM fraud",1,"Grocery, Supermarket"
12/28/2018,15,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,15,All other offenses,1,Convenience Store
12/28/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,15,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,15,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,15,All other offenses,1,"Residence, Home (Includes Apartment)"
12/28/2018,16,"Burglary, Breaking and Entering",1,"Commercial, Office Building"
12/28/2018,16,"Destruction, damage, vandalism",1,"Commercial, Office Building"
12/28/2018,16,"Destruction, damage, vandalism",1,"Commercial, Office Building"
12/28/2018,16,Theft from building,1,"Church, Synagogue, Temple"
12/28/2018,16,Theft from motor vehicle,1,Restaurant
12/28/2018,16,All other larceny,1,"Bank, Savings & Loan"
12/28/2018,16,All other larceny,1,Shopping Mall
12/28/2018,16,Forcible fondling,1,"Residence, Home (Includes Apartment)"
12/28/2018,16,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/28/2018,16,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,16,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/28/2018,16,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,16,Aggravated Assault,3,"Parking Lot, Garage"
12/28/2018,16,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,16,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/28/2018,16,Simple assault,2,"Residence, Home (Includes Apartment)"
12/28/2018,16,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,16,Drug equipment violations,1,"Highway, Road, Street, Alley"
12/28/2018,16,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,16,All other offenses,1,"Highway, Road, Street, Alley"
12/28/2018,16,Theft from motor vehicle,1,"Parking Lot, Garage"
12/28/2018,16,Intimidation,1,"Residence, Home (Includes Apartment)"
12/28/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/28/2018,16,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/28/2018,16,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)"
12/28/2018,16,Robbery,1,"Highway, Road, Street, Alley"
12/28/2018,16,"Drug, narcotic violations",1,"Residence, Home (Includes Apartment)"
